video_id,idx,start,end,text
8N0IZZpF8ts,293,00:05:30.120,00:05:32.570,hard is that there are not easy rules or firm hard and fast rules that you can
8N0IZZpF8ts,294,00:05:32.570,00:05:32.580,firm hard and fast rules that you can
8N0IZZpF8ts,295,00:05:32.580,00:05:34.909,firm hard and fast rules that you can use all of the rules by putting air
8N0IZZpF8ts,296,00:05:34.909,00:05:34.919,use all of the rules by putting air
8N0IZZpF8ts,297,00:05:34.919,00:05:36.320,use all of the rules by putting air quotes you can't see it but I'm putting
8N0IZZpF8ts,298,00:05:36.320,00:05:36.330,quotes you can't see it but I'm putting
8N0IZZpF8ts,299,00:05:36.330,00:05:38.210,quotes you can't see it but I'm putting air quotes around the word rules all of
8N0IZZpF8ts,300,00:05:38.210,00:05:38.220,air quotes around the word rules all of
8N0IZZpF8ts,301,00:05:38.220,00:05:41.300,air quotes around the word rules all of the the rules can be broken okay and you
8N0IZZpF8ts,302,00:05:41.300,00:05:41.310,the the rules can be broken okay and you
8N0IZZpF8ts,303,00:05:41.310,00:05:43.100,the the rules can be broken okay and you can also have melanomas that don't have
8N0IZZpF8ts,304,00:05:43.100,00:05:43.110,can also have melanomas that don't have
8N0IZZpF8ts,305,00:05:43.110,00:05:45.170,can also have melanomas that don't have some of the features that we're going to
8N0IZZpF8ts,306,00:05:45.170,00:05:45.180,some of the features that we're going to
8N0IZZpF8ts,307,00:05:45.180,00:05:46.550,some of the features that we're going to discuss today usually they'll have at
8N0IZZpF8ts,308,00:05:46.550,00:05:46.560,discuss today usually they'll have at
8N0IZZpF8ts,309,00:05:46.560,00:05:48.860,discuss today usually they'll have at least one or multiple of those features
8N0IZZpF8ts,310,00:05:48.860,00:05:48.870,least one or multiple of those features
8N0IZZpF8ts,311,00:05:48.870,00:05:50.540,least one or multiple of those features but not always they're not some
8N0IZZpF8ts,312,00:05:50.540,00:05:50.550,but not always they're not some
8N0IZZpF8ts,313,00:05:50.550,00:05:53.000,but not always they're not some melanomas look symmetric symmetrical and
8N0IZZpF8ts,314,00:05:53.000,00:05:53.010,melanomas look symmetric symmetrical and
8N0IZZpF8ts,315,00:05:53.010,00:05:55.310,melanomas look symmetric symmetrical and are not asymmetric okay so I think it's
8N0IZZpF8ts,316,00:05:55.310,00:05:55.320,are not asymmetric okay so I think it's
8N0IZZpF8ts,317,00:05:55.320,00:05:56.629,are not asymmetric okay so I think it's important to just remember that these
8N0IZZpF8ts,318,00:05:56.629,00:05:56.639,important to just remember that these
8N0IZZpF8ts,319,00:05:56.639,00:05:58.580,important to just remember that these are general guidelines and when you see
8N0IZZpF8ts,320,00:05:58.580,00:05:58.590,are general guidelines and when you see
8N0IZZpF8ts,321,00:05:58.590,00:05:59.689,are general guidelines and when you see these things stop and think about
8N0IZZpF8ts,322,00:05:59.689,00:05:59.699,these things stop and think about
8N0IZZpF8ts,323,00:05:59.699,00:06:01.870,these things stop and think about melanoma but you have to put the entire
8N0IZZpF8ts,324,00:06:01.870,00:06:01.880,melanoma but you have to put the entire
8N0IZZpF8ts,325,00:06:01.880,00:06:03.860,melanoma but you have to put the entire microscopic picture together all the
8N0IZZpF8ts,326,00:06:03.860,00:06:03.870,microscopic picture together all the
8N0IZZpF8ts,327,00:06:03.870,00:06:05.390,microscopic picture together all the different data points and you have to
8N0IZZpF8ts,328,00:06:05.390,00:06:05.400,different data points and you have to
8N0IZZpF8ts,329,00:06:05.400,00:06:07.010,different data points and you have to put together the clinical scenario and
8N0IZZpF8ts,330,00:06:07.010,00:06:07.020,put together the clinical scenario and
8N0IZZpF8ts,331,00:06:07.020,00:06:08.689,put together the clinical scenario and make sure it makes sense is it a
8N0IZZpF8ts,332,00:06:08.689,00:06:08.699,make sure it makes sense is it a
8N0IZZpF8ts,333,00:06:08.699,00:06:11.629,make sure it makes sense is it a one-year-old baby then it's probably not
8N0IZZpF8ts,334,00:06:11.629,00:06:11.639,one-year-old baby then it's probably not
8N0IZZpF8ts,335,00:06:11.639,00:06:13.310,one-year-old baby then it's probably not a melanoma it's not that little babies
8N0IZZpF8ts,336,00:06:13.310,00:06:13.320,a melanoma it's not that little babies
8N0IZZpF8ts,337,00:06:13.320,00:06:15.710,a melanoma it's not that little babies can't get melanomas they are extremely
8N0IZZpF8ts,338,00:06:15.710,00:06:15.720,can't get melanomas they are extremely
8N0IZZpF8ts,339,00:06:15.720,00:06:18.409,can't get melanomas they are extremely rare but it has been reported okay
8N0IZZpF8ts,340,00:06:18.409,00:06:18.419,rare but it has been reported okay
8N0IZZpF8ts,341,00:06:18.419,00:06:20.870,rare but it has been reported okay is it a ninety year old person and you
8N0IZZpF8ts,342,00:06:20.870,00:06:20.880,is it a ninety year old person and you
8N0IZZpF8ts,343,00:06:20.880,00:06:22.490,is it a ninety year old person and you think that this is a really large nevis
8N0IZZpF8ts,344,00:06:22.490,00:06:22.500,think that this is a really large nevis
8N0IZZpF8ts,345,00:06:22.500,00:06:24.260,think that this is a really large nevis on their scalp and they're really sun
8N0IZZpF8ts,346,00:06:24.260,00:06:24.270,on their scalp and they're really sun
8N0IZZpF8ts,347,00:06:24.270,00:06:26.600,on their scalp and they're really sun damaged well could it be yep possibly
8N0IZZpF8ts,348,00:06:26.600,00:06:26.610,damaged well could it be yep possibly
8N0IZZpF8ts,349,00:06:26.610,00:06:28.339,damaged well could it be yep possibly but there's a really good chance that
8N0IZZpF8ts,350,00:06:28.339,00:06:28.349,but there's a really good chance that
8N0IZZpF8ts,351,00:06:28.349,00:06:29.810,but there's a really good chance that you're dealing with the melanoma instead
8N0IZZpF8ts,352,00:06:29.810,00:06:29.820,you're dealing with the melanoma instead
8N0IZZpF8ts,353,00:06:29.820,00:06:31.760,you're dealing with the melanoma instead so you have to use the clinical scenario
8N0IZZpF8ts,354,00:06:31.760,00:06:31.770,so you have to use the clinical scenario
8N0IZZpF8ts,355,00:06:31.770,00:06:33.680,so you have to use the clinical scenario and make sure that the diagnosis that
8N0IZZpF8ts,356,00:06:33.680,00:06:33.690,and make sure that the diagnosis that
8N0IZZpF8ts,357,00:06:33.690,00:06:35.510,and make sure that the diagnosis that you want to make makes sense and that's
8N0IZZpF8ts,358,00:06:35.510,00:06:35.520,you want to make makes sense and that's
8N0IZZpF8ts,359,00:06:35.520,00:06:37.190,you want to make makes sense and that's true I think in all of pathology
8N0IZZpF8ts,360,00:06:37.190,00:06:37.200,true I think in all of pathology
8N0IZZpF8ts,361,00:06:37.200,00:06:39.469,true I think in all of pathology particularly in Durham path particularly
8N0IZZpF8ts,362,00:06:39.469,00:06:39.479,particularly in Durham path particularly
8N0IZZpF8ts,363,00:06:39.479,00:06:40.879,particularly in Durham path particularly in Malaya
8N0IZZpF8ts,364,00:06:40.879,00:06:40.889,in Malaya
8N0IZZpF8ts,365,00:06:40.889,00:06:43.369,in Malaya okay so that with all those caveats
8N0IZZpF8ts,366,00:06:43.369,00:06:43.379,okay so that with all those caveats
8N0IZZpF8ts,367,00:06:43.379,00:06:45.529,okay so that with all those caveats let's go back to the features so we
8N0IZZpF8ts,368,00:06:45.529,00:06:45.539,let's go back to the features so we
8N0IZZpF8ts,369,00:06:45.539,00:06:47.179,let's go back to the features so we talked about asymmetry where one side of
8N0IZZpF8ts,370,00:06:47.179,00:06:47.189,talked about asymmetry where one side of
8N0IZZpF8ts,371,00:06:47.189,00:06:49.040,talked about asymmetry where one side of the lesion looks very different from the
8N0IZZpF8ts,372,00:06:49.040,00:06:49.050,the lesion looks very different from the
8N0IZZpF8ts,373,00:06:49.050,00:06:50.719,the lesion looks very different from the other side of the lesion and I just
8N0IZZpF8ts,374,00:06:50.719,00:06:50.729,other side of the lesion and I just
8N0IZZpF8ts,375,00:06:50.729,00:06:52.850,other side of the lesion and I just recently learned I'm reading a textbook
8N0IZZpF8ts,376,00:06:52.850,00:06:52.860,recently learned I'm reading a textbook
8N0IZZpF8ts,377,00:06:52.860,00:06:54.739,recently learned I'm reading a textbook right now about Niva and melanoma and
8N0IZZpF8ts,378,00:06:54.739,00:06:54.749,right now about Niva and melanoma and
8N0IZZpF8ts,379,00:06:54.749,00:06:56.330,right now about Niva and melanoma and it's written by Guido Massey and Phila
8N0IZZpF8ts,380,00:06:56.330,00:06:56.340,it's written by Guido Massey and Phila
8N0IZZpF8ts,381,00:06:56.340,00:06:58.999,it's written by Guido Massey and Phila bla and it's a wonderful book I'm not
8N0IZZpF8ts,382,00:06:58.999,00:06:59.009,bla and it's a wonderful book I'm not
8N0IZZpF8ts,383,00:06:59.009,00:07:00.379,bla and it's a wonderful book I'm not paid to say this I just think it's
8N0IZZpF8ts,384,00:07:00.379,00:07:00.389,paid to say this I just think it's
8N0IZZpF8ts,385,00:07:00.389,00:07:02.119,paid to say this I just think it's really great and one thing that they
8N0IZZpF8ts,386,00:07:02.119,00:07:02.129,really great and one thing that they
8N0IZZpF8ts,387,00:07:02.129,00:07:04.459,really great and one thing that they pointed out is that asymmetry of pigment
8N0IZZpF8ts,388,00:07:04.459,00:07:04.469,pointed out is that asymmetry of pigment
8N0IZZpF8ts,389,00:07:04.469,00:07:06.260,pointed out is that asymmetry of pigment when you have a lot of pigment on one
8N0IZZpF8ts,390,00:07:06.260,00:07:06.270,when you have a lot of pigment on one
8N0IZZpF8ts,391,00:07:06.270,00:07:07.909,when you have a lot of pigment on one half of the lesion and not as much
8N0IZZpF8ts,392,00:07:07.909,00:07:07.919,half of the lesion and not as much
8N0IZZpF8ts,393,00:07:07.919,00:07:09.140,half of the lesion and not as much pigment on the other half of lesion that
8N0IZZpF8ts,394,00:07:09.140,00:07:09.150,pigment on the other half of lesion that
8N0IZZpF8ts,395,00:07:09.150,00:07:11.239,pigment on the other half of lesion that can also be a sign to make you wonder
8N0IZZpF8ts,396,00:07:11.239,00:07:11.249,can also be a sign to make you wonder
8N0IZZpF8ts,397,00:07:11.249,00:07:13.070,can also be a sign to make you wonder about the possibility of melanoma so
8N0IZZpF8ts,398,00:07:13.070,00:07:13.080,about the possibility of melanoma so
8N0IZZpF8ts,399,00:07:13.080,00:07:14.089,about the possibility of melanoma so that's something I had not learned
8N0IZZpF8ts,400,00:07:14.089,00:07:14.099,that's something I had not learned
8N0IZZpF8ts,401,00:07:14.099,00:07:16.010,that's something I had not learned before and I'm still learning new things
8N0IZZpF8ts,402,00:07:16.010,00:07:16.020,before and I'm still learning new things
8N0IZZpF8ts,403,00:07:16.020,00:07:17.600,before and I'm still learning new things about mullion acidic lesions all the
8N0IZZpF8ts,404,00:07:17.600,00:07:17.610,about mullion acidic lesions all the
8N0IZZpF8ts,405,00:07:17.610,00:07:20.420,about mullion acidic lesions all the time all right so enough you're probably
8N0IZZpF8ts,406,00:07:20.420,00:07:20.430,time all right so enough you're probably
8N0IZZpF8ts,407,00:07:20.430,00:07:21.890,time all right so enough you're probably saying enough of this low power stuff
8N0IZZpF8ts,408,00:07:21.890,00:07:21.900,saying enough of this low power stuff
8N0IZZpF8ts,409,00:07:21.900,00:07:23.600,saying enough of this low power stuff show me high power well you don't really
8N0IZZpF8ts,410,00:07:23.600,00:07:23.610,show me high power well you don't really
8N0IZZpF8ts,411,00:07:23.610,00:07:25.640,show me high power well you don't really need high power in this case to see that
8N0IZZpF8ts,412,00:07:25.640,00:07:25.650,need high power in this case to see that
8N0IZZpF8ts,413,00:07:25.650,00:07:27.740,need high power in this case to see that there is unbelievable amount of Paget
8N0IZZpF8ts,414,00:07:27.740,00:07:27.750,there is unbelievable amount of Paget
8N0IZZpF8ts,415,00:07:27.750,00:07:29.779,there is unbelievable amount of Paget I'd spread okay Paget's would spread
8N0IZZpF8ts,416,00:07:29.779,00:07:29.789,I'd spread okay Paget's would spread
8N0IZZpF8ts,417,00:07:29.789,00:07:32.329,I'd spread okay Paget's would spread refers to the scattering of melanocytes
8N0IZZpF8ts,418,00:07:32.329,00:07:32.339,refers to the scattering of melanocytes
8N0IZZpF8ts,419,00:07:32.339,00:07:35.240,refers to the scattering of melanocytes which normally live in in normal skin
8N0IZZpF8ts,420,00:07:35.240,00:07:35.250,which normally live in in normal skin
8N0IZZpF8ts,421,00:07:35.250,00:07:37.730,which normally live in in normal skin the melanocytes normally live along the
8N0IZZpF8ts,422,00:07:37.730,00:07:37.740,the melanocytes normally live along the
8N0IZZpF8ts,423,00:07:37.740,00:07:40.550,the melanocytes normally live along the basal layer of the epidermis oh you I'm
8N0IZZpF8ts,424,00:07:40.550,00:07:40.560,basal layer of the epidermis oh you I'm
8N0IZZpF8ts,425,00:07:40.560,00:07:41.929,basal layer of the epidermis oh you I'm sorry you can't see the basal layer on
8N0IZZpF8ts,426,00:07:41.929,00:07:41.939,sorry you can't see the basal layer on
8N0IZZpF8ts,427,00:07:41.939,00:07:43.999,sorry you can't see the basal layer on the video there they normally live down
8N0IZZpF8ts,428,00:07:43.999,00:07:44.009,the video there they normally live down
8N0IZZpF8ts,429,00:07:44.009,00:07:45.740,the video there they normally live down here along the basal layer in normal
8N0IZZpF8ts,430,00:07:45.740,00:07:45.750,here along the basal layer in normal
8N0IZZpF8ts,431,00:07:45.750,00:07:47.540,here along the basal layer in normal skin and if you need a refresher on
8N0IZZpF8ts,432,00:07:47.540,00:07:47.550,skin and if you need a refresher on
8N0IZZpF8ts,433,00:07:47.550,00:07:49.369,skin and if you need a refresher on normal skin histology I've got a video
8N0IZZpF8ts,434,00:07:49.369,00:07:49.379,normal skin histology I've got a video
8N0IZZpF8ts,435,00:07:49.379,00:07:51.499,normal skin histology I've got a video on that too and you can check that out
8N0IZZpF8ts,436,00:07:51.499,00:07:51.509,on that too and you can check that out
8N0IZZpF8ts,437,00:07:51.509,00:07:54.079,on that too and you can check that out I'll put a link in the upper right-hand
8N0IZZpF8ts,438,00:07:54.079,00:07:54.089,I'll put a link in the upper right-hand
8N0IZZpF8ts,439,00:07:54.089,00:07:59.089,I'll put a link in the upper right-hand corner of this video as well okay and so
8N0IZZpF8ts,440,00:07:59.089,00:07:59.099,corner of this video as well okay and so
8N0IZZpF8ts,441,00:07:59.099,00:08:00.350,corner of this video as well okay and so that's where I'm only on sites normally
8N0IZZpF8ts,442,00:08:00.350,00:08:00.360,that's where I'm only on sites normally
8N0IZZpF8ts,443,00:08:00.360,00:08:02.749,that's where I'm only on sites normally live and Nev I the melanocytes begin to
8N0IZZpF8ts,444,00:08:02.749,00:08:02.759,live and Nev I the melanocytes begin to
8N0IZZpF8ts,445,00:08:02.759,00:08:04.700,live and Nev I the melanocytes begin to come together and make nests those nests
8N0IZZpF8ts,446,00:08:04.700,00:08:04.710,come together and make nests those nests
8N0IZZpF8ts,447,00:08:04.710,00:08:06.829,come together and make nests those nests are also usually located down at the
8N0IZZpF8ts,448,00:08:06.829,00:08:06.839,are also usually located down at the
8N0IZZpF8ts,449,00:08:06.839,00:08:08.929,are also usually located down at the basal layer at the bottom of the
8N0IZZpF8ts,450,00:08:08.929,00:08:08.939,basal layer at the bottom of the
8N0IZZpF8ts,451,00:08:08.939,00:08:10.790,basal layer at the bottom of the epidermis when we start seeing a
8N0IZZpF8ts,452,00:08:10.790,00:08:10.800,epidermis when we start seeing a
8N0IZZpF8ts,453,00:08:10.800,00:08:12.129,epidermis when we start seeing a significant number of melanocytes
8N0IZZpF8ts,454,00:08:12.129,00:08:12.139,significant number of melanocytes
